City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Soyo,AO,2022-08-05 01:32:58,-6.1349,12.3689,19.82,91,10,3.08
292,Talcahuano,CL,2022-08-05 01:32:58,-36.7167,-73.1167,9.82,81,0,1.03
293,Maiduguri,NG,2022-08-05 01:32:59,11.8464,13.1603,25.57,64,99,3.56
294,Constitucion,CL,2022-08-05 01:32:59,-35.3333,-72.4167,10.0,85,100,2.86
295,Cabo San Lucas,MX,2022-08-05 01:27:49,22.8909,-109.9124,32.56,59,0,3.6
296,Gagnoa,CI,2022-08-05 01:32:59,6.1293,-5.9437,19.23,98,99,1.29
297,Greeley,US,2022-08-05 01:33:00,40.4233,-104.7091,34.6,28,0,1.54
298,Bowen,AU,2022-08-05 01:33:00,-20.0167,148.2333,21.27,83,21,2.56
299,Marrakesh,MA,2022-08-05 01:30:18,31.6315,-8.0083,25.04,53,0,3.09
300,Sri Aman,MY,2022-08-05 01:33:00,1.2376,111.4621,24.03,100,40,0.51
301,Salamiyah,SY,2022-08-05 01:33:01,35.0113,37.0532,26.29,39,5,2.93
302,Montepuez,MZ,2022-08-05 01:33:01,-13.1256,38.9997,15.8,98,19,1.39
303,Ajdabiya,LY,2022-08-05 01:33:01,30.7554,20.2263,25.26,46,0,4.52
304,Macomb,US,2022-08-05 01:29:34,40.4592,-90.6718,27.13,85,0,1.54
305,Yablonovo,RU,2022-08-05 01:33:02,50.8523,37.3574,16.54,88,73,3.9
306,Mahibadhoo,MV,2022-08-05 01:33:02,3.7833,72.9667,27.77,74,100,8.76
307,Villanueva De La Serena,ES,2022-08-05 01:33:03,38.9766,-5.7974,23.54,35,0,1.37
308,Marsh Harbour,BS,2022-08-05 01:33:03,26.5412,-77.0636,28.59,72,86,6.14
309,Cabedelo,BR,2022-08-05 01:33:04,-6.9811,-34.8339,23.37,84,59,5.8
310,Rantepao,ID,2022-08-05 01:33:04,-2.9701,119.8978,25.85,65,24,1.68
311,Erenhot,CN,2022-08-05 01:33:05,43.6475,111.9767,24.66,46,33,1.8
312,Bay Roberts,CA,2022-08-05 01:33:05,47.5999,-53.2648,20.86,93,82,3.13
313,Pitsunda,GE,2022-08-05 01:33:05,43.1592,40.3378,21.1,77,4,2.28
314,Beringovskiy,RU,2022-08-05 01:33:06,63.05,179.3167,14.88,64,100,1.93
315,Linqiong,CN,2022-08-05 01:33:06,30.4159,103.4609,26.9,71,0,1.05
316,Lucea,JM,2022-08-05 01:34:06,18.451,-78.1736,27.92,79,100,4.08
317,Choma,ZM,2022-08-05 01:34:07,-16.8065,26.9531,13.77,58,0,1.75
318,Crestview,US,2022-08-05 01:30:15,30.7621,-86.5705,29.58,73,0,2.57
319,Cherskiy,RU,2022-08-05 01:34:07,68.75,161.3,10.05,60,100,6.11
320,Zhangye,CN,2022-08-05 01:34:08,38.9342,100.4517,29.6,37,3,1.19
321,Belmonte,BR,2022-08-05 01:34:08,-15.8631,-38.8828,21.89,83,38,3.31
322,Guerrero Negro,MX,2022-08-05 01:34:08,27.9769,-114.0611,22.23,78,0,8.58
323,Petropavlovsk-Kamchatskiy,RU,2022-08-05 01:34:09,53.0452,158.6483,21.33,60,0,1.0
324,Ambon,ID,2022-08-05 01:34:09,-3.6954,128.1814,27.08,89,75,2.57
325,San Patricio,US,2022-08-05 01:34:09,28.017,-97.5169,30.92,72,6,6.72
326,Leningradskiy,RU,2022-08-05 01:34:10,69.3833,178.4167,4.53,82,100,2.28
327,Taoudenni,ML,2022-08-05 01:34:10,22.6783,-3.9836,36.25,23,7,2.3
328,Pitimbu,BR,2022-08-05 01:34:10,-7.4706,-34.8086,23.33,83,78,6.11
329,Irtyshskiy,RU,2022-08-05 01:34:11,58.3333,68.1333,17.7,69,8,1.75
330,Kurilsk,RU,2022-08-05 01:34:11,45.2333,147.8833,15.15,70,91,3.06
331,Morehead,US,2022-08-05 01:30:40,37.2711,-87.1764,23.88,97,0,0.0
332,Valleyview,CA,2022-08-05 01:34:11,55.0667,-117.2859,11.02,93,100,3.09
333,Weymouth,US,2022-08-05 01:33:51,42.2209,-70.9398,29.08,78,20,6.17
334,Necochea,AR,2022-08-05 01:34:12,-38.5473,-58.7368,6.72,89,20,3.66
335,Taltal,CL,2022-08-05 01:34:12,-25.4,-70.4833,14.88,67,18,2.03
336,Quincy,US,2022-08-05 01:34:13,42.2529,-71.0023,29.3,76,20,6.17
337,Vardo,NO,2022-08-05 01:34:13,70.3705,31.1107,10.99,87,9,1.54
338,Verkh-Usugli,RU,2022-08-05 01:34:13,52.7,115.1667,21.0,42,56,4.04
339,Bloomingdale,US,2022-08-05 01:34:14,27.8936,-82.2404,28.33,90,75,1.54
340,Matara,LK,2022-08-05 01:34:14,5.9485,80.5353,25.8,85,100,6.37
341,Oktyabrskoye,RU,2022-08-05 01:34:14,43.0645,44.7417,15.08,94,0,3.0
342,Sabang,ID,2022-08-05 01:34:15,5.8933,95.3214,27.81,73,99,7.09
343,Omsukchan,RU,2022-08-05 01:34:15,62.5333,155.8,12.66,94,100,2.53
344,Dangtu,CN,2022-08-05 01:34:15,31.5723,118.4928,36.03,64,91,3.08
345,Hamilton,US,2022-08-05 01:34:16,39.1834,-84.5333,24.01,92,40,2.06
346,Shelbyville,US,2022-08-05 01:34:05,35.4834,-86.4603,27.4,49,75,0.89
347,Cururupu,BR,2022-08-05 01:26:17,-1.8283,-44.8683,22.78,96,1,1.6
348,Port Keats,AU,2022-08-05 01:34:16,-14.25,129.55,28.48,51,93,3.47
349,Jizan,SA,2022-08-05 01:34:17,17.3333,42.6667,29.52,54,100,2.72
350,Tura,IN,2022-08-05 01:34:17,25.5198,90.2201,27.44,81,58,1.15
351,Oyama,JP,2022-08-05 01:34:17,36.3,139.8,27.55,68,100,2.31
352,Talnakh,RU,2022-08-05 01:34:18,69.4865,88.3972,18.45,58,100,2.75
353,Fatehabad,IN,2022-08-05 01:34:18,29.5167,75.45,28.37,78,100,3.93
354,Bautzen,DE,2022-08-05 01:34:18,51.1833,14.4333,26.05,59,1,3.69
355,Kerema,PG,2022-08-05 01:34:19,-7.9631,145.7785,29.24,73,18,2.58
356,Mogadishu,SO,2022-08-05 01:34:19,2.0371,45.3438,24.2,78,4,7.94
357,Norfolk,US,2022-08-05 01:31:53,42.1668,-71.2495,29.03,76,0,3.09
358,Fort Nelson,CA,2022-08-05 01:34:20,58.8053,-122.7002,19.77,56,75,3.09
359,Manyoni,TZ,2022-08-05 01:34:20,-5.7467,34.8382,14.18,78,5,2.14
360,Rawson,AR,2022-08-05 01:34:20,-43.3002,-65.1023,5.89,58,1,10.03
361,Lima,PE,2022-08-05 01:29:32,-12.0432,-77.0282,15.14,77,75,4.63
362,Alihe,CN,2022-08-05 01:34:21,50.5667,123.7167,19.71,98,100,1.48
363,Rockport,US,2022-08-05 01:31:49,28.0206,-97.0544,31.11,83,0,8.75
364,Aykhal,RU,2022-08-05 01:35:22,66.0,111.5,6.14,93,100,4.37
365,Egvekinot,RU,2022-08-05 01:35:22,66.3167,-179.1667,6.36,90,100,2.85
366,Narsaq,GL,2022-08-05 01:35:22,60.9167,-46.05,8.12,87,100,1.59
367,Lavrentiya,RU,2022-08-05 01:35:23,65.5833,-171.0,7.69,98,100,2.13
368,Banda Aceh,ID,2022-08-05 01:35:23,5.5577,95.3222,27.83,68,100,4.47
369,Sayyan,YE,2022-08-05 01:35:24,15.1718,44.3244,16.07,72,100,1.9
370,Baker City,US,2022-08-05 01:34:06,44.7749,-117.8344,28.44,24,0,7.72
371,Karumbakkam,IN,2022-08-05 01:35:24,12.6992,80.0933,27.88,73,100,5.11
372,Trinidad,BO,2022-08-05 01:33:23,-14.8333,-64.9,22.73,83,62,0.47
373,Rosarito,MX,2022-08-05 01:35:24,32.3333,-117.0333,26.34,70,97,4.49
374,Ondjiva,AO,2022-08-05 01:35:25,-17.0667,15.7333,15.56,33,0,3.07
375,Beni Mazar,EG,2022-08-05 01:35:25,28.4962,30.8029,26.2,53,4,5.11
376,Tikapur,NP,2022-08-05 01:35:26,28.5,81.1333,28.4,74,99,0.39
377,Oum Hadjer,TD,2022-08-05 01:35:26,13.2954,19.6966,23.55,81,100,2.56
378,Port Moresby,PG,2022-08-05 01:35:27,-9.4431,147.1797,30.68,66,40,4.12
379,Gillette,US,2022-08-05 01:32:02,44.2911,-105.5022,33.51,17,0,2.06
380,Sao Jose De Ribamar,BR,2022-08-05 01:35:27,-2.5619,-44.0542,27.21,86,4,4.88
381,Dzaoudzi,YT,2022-08-05 01:35:27,-12.7887,45.2699,21.94,83,0,2.57
382,Viedma,AR,2022-08-05 01:35:28,-40.8135,-62.9967,6.19,54,74,3.1
383,Hay River,CA,2022-08-05 01:35:28,60.8156,-115.7999,17.99,39,40,2.06
384,Sawakin,SD,2022-08-05 01:35:28,19.1059,37.3321,32.5,62,27,0.91
385,Bodden Town,KY,2022-08-05 01:35:29,19.2833,-81.25,29.0,73,20,3.09
386,Ojinaga,MX,2022-08-05 01:35:29,29.5667,-104.4167,30.53,58,0,1.54
387,Ardakan,IR,2022-08-05 01:35:29,32.31,54.0175,28.79,21,0,1.77
388,Hofn,IS,2022-08-05 01:35:30,64.2539,-15.2082,9.9,63,28,5.05
389,Nouadhibou,MR,2022-08-05 01:31:17,20.931,-17.0347,23.99,78,55,3.6
390,Omaruru,NA,2022-08-05 01:35:30,-21.4333,15.9333,13.28,10,1,2.33
391,Stantsionno-Oyashinskiy,RU,2022-08-05 01:35:30,55.4664,83.8245,16.61,60,13,3.22
392,Salalah,OM,2022-08-05 01:35:31,17.0151,54.0924,25.05,100,100,1.54
393,Bara,NG,2022-08-05 01:35:31,10.3744,10.7288,22.13,80,62,2.21
394,Kursavka,RU,2022-08-05 01:35:31,44.4564,42.5093,18.09,75,2,1.83
395,Moultonborough,US,2022-08-05 01:32:36,43.7548,-71.3967,24.04,93,87,0.89
396,Verkhnevilyuysk,RU,2022-08-05 01:35:32,63.4453,120.3167,9.52,92,100,3.68
397,Kutum,SD,2022-08-05 01:35:32,14.2,24.6667,23.33,70,38,4.82
398,Avera,US,2022-08-05 01:35:33,33.194,-82.5271,29.19,68,7,2.48
399,Airai,TL,2022-08-05 01:35:33,-8.9266,125.4092,22.57,50,67,1.1
400,Newport,GB,2022-08-05 01:35:33,51.5877,-2.9984,15.81,74,100,3.45
401,Vestmannaeyjar,IS,2022-08-05 01:35:33,63.4427,-20.2734,9.85,76,12,6.61
402,Bermejo,AR,2022-08-05 01:35:34,-32.8833,-68.8,9.95,71,0,1.03
403,Lata,PT,2022-08-05 01:35:34,40.1629,-8.3327,15.39,98,34,0.31
404,Kyabram,AU,2022-08-05 01:35:34,-36.3167,145.05,13.26,66,64,6.43
405,Tatarbunary,UA,2022-08-05 01:35:35,45.8373,29.6142,22.48,61,82,3.67
406,Pevek,RU,2022-08-05 01:35:35,69.7008,170.3133,3.29,87,100,1.71
407,Batemans Bay,AU,2022-08-05 01:35:35,-35.7167,150.1833,16.17,38,0,3.89
408,Chahal,GT,2022-08-05 01:35:36,15.75,-89.5667,22.37,90,100,1.5
409,Evensk,RU,2022-08-05 01:35:36,61.95,159.2333,12.07,95,100,3.54
410,Northam,GB,2022-08-05 01:36:37,51.0333,-4.2167,15.34,72,53,4.74
411,Ippy,CF,2022-08-05 01:36:37,6.2679,21.2247,19.54,99,100,0.82
412,Katsuura,JP,2022-08-05 01:31:08,35.1333,140.3,25.01,75,100,6.21
413,Diamantino,BR,2022-08-05 01:36:37,-14.4086,-56.4461,23.18,40,17,1.43
414,At-Bashi,KG,2022-08-05 01:36:38,41.1702,75.8106,17.17,42,0,0.46
415,Laishevo,RU,2022-08-05 01:36:38,55.4046,49.5504,20.21,81,92,1.65
416,Gat,IL,2022-08-05 01:36:38,31.61,34.7642,27.44,100,5,1.32
417,Hasaki,JP,2022-08-05 01:36:39,35.7333,140.8333,26.27,81,100,6.79
418,Inhambane,MZ,2022-08-05 01:36:39,-23.865,35.3833,17.98,89,4,2.88
419,Comodoro Rivadavia,AR,2022-08-05 01:36:39,-45.8667,-67.5,6.92,65,100,6.17
420,Port Lincoln,AU,2022-08-05 01:35:57,-34.7333,135.8667,13.75,67,5,9.82
421,Rio Grande,BR,2022-08-05 01:31:14,-32.035,-52.0986,11.88,94,100,9.93
422,Sao Jose Da Coroa Grande,BR,2022-08-05 01:36:40,-8.8978,-35.1478,23.95,84,93,4.74
423,Plettenberg Bay,ZA,2022-08-05 01:36:40,-34.0527,23.3716,12.35,87,13,0.45
424,Cam Ranh,VN,2022-08-05 01:36:40,11.9214,109.1591,30.98,62,20,0.51
425,Forest,US,2022-08-05 01:36:41,37.3638,-79.2897,26.03,73,0,0.0
426,Sao Filipe,CV,2022-08-05 01:31:14,14.8961,-24.4956,24.61,83,80,2.36
427,Ulaangom,MN,2022-08-05 01:36:41,49.9811,92.0667,18.08,59,100,2.17
428,Ilebo,CD,2022-08-05 01:36:42,-4.3167,20.5833,25.33,47,92,0.78
429,Morondava,MG,2022-08-05 01:36:42,-20.2833,44.2833,19.46,82,0,2.02
430,Pedernales,DO,2022-08-05 01:36:42,18.0384,-71.744,27.89,67,80,3.49
431,Port-Cartier,CA,2022-08-05 01:36:42,50.0334,-66.8654,16.53,96,7,1.75
432,Tirumullaivasal,IN,2022-08-05 01:36:43,11.2333,79.8333,25.81,75,100,7.6
433,Naze,JP,2022-08-05 01:36:43,28.3667,129.4833,30.51,72,14,3.0
434,Thinadhoo,MV,2022-08-05 01:36:43,0.5333,72.9333,27.4,66,100,5.89
435,Florianopolis,BR,2022-08-05 01:36:44,-27.6146,-48.5012,23.08,75,0,0.51
436,Barbate,ES,2022-08-05 01:36:44,36.1924,-5.9219,23.01,88,0,1.11
437,Springbok,ZA,2022-08-05 01:36:45,-29.6643,17.8865,7.09,76,0,1.22
438,Atar,MR,2022-08-05 01:36:45,20.5169,-13.0499,29.83,47,0,4.73
439,Xanlar,AZ,2022-08-05 01:36:45,40.5869,46.3158,20.73,56,75,0.0
440,Saryozek,KZ,2022-08-05 01:36:45,44.3583,77.9753,23.13,42,5,2.17
441,Fernandopolis,BR,2022-08-05 01:33:17,-20.2839,-50.2464,23.38,37,38,3.36
442,Inirida,CO,2022-08-05 01:36:46,3.8653,-67.9239,23.32,94,92,1.27
443,Rongcheng,CN,2022-08-05 01:36:46,30.634,117.8517,34.89,55,0,2.32
444,Atambua,ID,2022-08-05 01:36:47,-9.1061,124.8925,27.19,57,41,0.85
445,Gazli,UZ,2022-08-05 01:36:47,40.1333,63.45,28.15,28,0,3.32
446,Sampit,ID,2022-08-05 01:36:47,-2.5333,112.95,26.27,86,100,1.52
447,Japura,ID,2022-08-05 01:36:48,-0.3167,102.35,23.55,97,100,1.6
448,Vangaindrano,MG,2022-08-05 01:36:48,-23.35,47.6,16.94,91,35,2.01
449,Porto Walter,BR,2022-08-05 01:36:48,-8.2686,-72.7439,23.07,93,100,1.17
450,Dukat,RU,2022-08-05 01:36:49,62.55,155.55,12.56,93,100,2.19
451,Sur,OM,2022-08-05 01:36:49,22.5667,59.5289,28.8,70,66,3.27
452,Charleston,US,2022-08-05 01:36:36,32.7766,-79.9309,28.9,81,20,4.12
453,Merauke,ID,2022-08-05 01:36:49,-8.4667,140.3333,27.87,76,47,5.21
454,Port Hawkesbury,CA,2022-08-05 01:34:48,45.6169,-61.3485,23.51,78,0,3.6
455,Huarmey,PE,2022-08-05 01:37:50,-10.0681,-78.1522,16.82,85,55,4.08
456,Jinchang,CN,2022-08-05 01:37:50,38.4953,102.1739,27.4,46,0,2.03
457,Novoorsk,RU,2022-08-05 01:37:50,51.381,58.9813,14.36,62,100,5.02
458,Cowra,AU,2022-08-05 01:37:51,-33.8333,148.6833,15.53,63,3,6.18
459,Terrace,CA,2022-08-05 01:34:28,54.5163,-128.6035,17.95,63,75,6.17
460,Waddan,LY,2022-08-05 01:37:51,29.1614,16.139,26.16,44,3,6.06
461,Ust-Koksa,RU,2022-08-05 01:37:51,50.2696,85.6108,16.16,74,100,0.76
462,Jiangyou,CN,2022-08-05 01:37:52,31.7667,104.7167,29.43,69,20,0.92
463,Ambalavao,MG,2022-08-05 01:37:52,-21.8333,46.9333,12.52,84,85,1.53
464,Susanino,RU,2022-08-05 01:37:52,58.1461,41.5872,16.97,79,14,1.3
465,Calbuco,CL,2022-08-05 01:37:53,-41.768,-73.1273,4.56,78,94,2.05
466,Okitipupa,NG,2022-08-05 01:37:53,6.5047,4.7839,21.68,93,84,0.68
467,Lusaka,ZM,2022-08-05 01:37:53,-15.4067,28.2871,14.43,56,0,2.46
468,Troitskoye,RU,2022-08-05 01:37:54,52.9821,84.6757,16.35,54,0,4.32
469,Berlevag,NO,2022-08-05 01:31:10,70.8578,29.0864,12.89,93,18,2.06
470,Bonthe,SL,2022-08-05 01:37:54,7.5264,-12.505,24.56,86,100,4.18
471,Huambo,AO,2022-08-05 01:37:54,-12.7761,15.7392,15.56,60,31,1.12
472,Minas Novas,BR,2022-08-05 01:37:55,-17.2186,-42.5903,16.36,54,54,0.51
473,Le Port,RE,2022-08-05 01:37:55,-20.9373,55.2919,20.14,61,87,4.0
474,Tubuala,PA,2022-08-05 01:37:55,9.5167,-79.0333,26.25,87,100,1.58
475,Oranjemund,NA,2022-08-05 01:37:56,-28.55,16.4333,10.72,87,0,2.85
476,Tual,ID,2022-08-05 01:37:56,-5.6667,132.75,26.71,83,100,4.59
477,Trairi,BR,2022-08-05 01:34:10,-3.2778,-39.2689,24.46,85,11,3.5
478,Hwange,ZW,2022-08-05 01:37:56,-18.3693,26.5019,16.49,56,0,0.59
479,Itupiranga,BR,2022-08-05 01:37:57,-5.1347,-49.3267,26.18,69,46,1.35
480,Opelousas,US,2022-08-05 01:34:44,30.5335,-92.0815,25.51,100,0,2.57
481,Gelemso,ET,2022-08-05 01:37:57,8.8167,40.5167,15.89,73,100,4.57
482,Mittagong,AU,2022-08-05 01:37:58,-34.45,150.45,16.67,45,2,4.93
483,Meulaboh,ID,2022-08-05 01:37:58,4.1363,96.1285,25.64,67,99,1.67
484,Pasighat,IN,2022-08-05 01:37:58,28.0667,95.3333,28.33,85,99,0.96
485,Alghero,IT,2022-08-05 01:37:59,40.5589,8.3181,25.05,83,0,2.06
486,Zhetysay,KZ,2022-08-05 01:37:59,40.7333,68.3,25.54,29,99,0.4
487,Pareora,NZ,2022-08-05 01:37:59,-44.4871,171.2132,13.43,56,100,5.31
488,Saint-Denis,FR,2022-08-05 01:38:00,48.9167,2.3333,18.27,91,75,3.09
489,Ratnagiri,IN,2022-08-05 01:38:00,16.9833,73.3,26.27,87,100,1.82
490,Almaznyy,RU,2022-08-05 01:38:00,48.0448,40.045,19.82,81,100,3.18
491,Murdochville,CA,2022-08-05 01:38:01,48.9583,-65.5006,12.49,97,100,2.43
492,Birjand,IR,2022-08-05 01:38:01,32.8663,59.2211,19.26,22,0,4.12
493,Walvis Bay,NA,2022-08-05 01:38:01,-22.9575,14.5053,11.72,100,8,0.51
494,Mizdah,LY,2022-08-05 01:38:02,31.4451,12.9801,22.18,75,0,4.72
495,Larsnes,NO,2022-08-05 01:38:02,62.2028,5.5773,12.47,87,86,4.5
496,Kamina,CD,2022-08-05 01:38:03,-8.7386,24.9906,16.93,46,0,2.0
497,Namibe,AO,2022-08-05 01:38:03,-15.1961,12.1522,16.26,76,0,3.69
498,Nome,US,2022-08-05 01:34:50,64.5011,-165.4064,12.87,82,100,5.14
499,Puerto Suarez,BO,2022-08-05 01:39:04,-18.95,-57.8,21.91,64,4,2.55
500,Sao Joao Da Barra,BR,2022-08-05 01:39:04,-21.6403,-41.0511,21.98,84,95,9.22
501,Sorland,NO,2022-08-05 01:39:04,67.667,12.6934,9.92,86,100,6.91
502,Honningsvag,NO,2022-08-05 01:39:05,70.9821,25.9704,11.86,76,20,2.06
503,Novyy Urgal,RU,2022-08-05 01:39:05,51.0736,132.5642,24.19,64,100,3.61
504,Kathu,TH,2022-08-05 01:39:05,7.9178,98.3332,26.9,75,100,3.96
505,Nelidovo,RU,2022-08-05 01:39:06,56.2211,32.7774,17.43,74,78,1.97
506,Ugoofaaru,MV,2022-08-05 01:39:06,5.6667,73.0,27.09,81,100,9.29
507,Korla,CN,2022-08-05 01:39:06,41.7597,86.1469,30.3,29,0,1.61
508,Kieta,PG,2022-08-05 01:39:07,-6.2167,155.6333,29.62,65,89,2.69
509,Port Blair,IN,2022-08-05 01:39:07,11.6667,92.75,28.03,79,100,9.58
510,Jalu,LY,2022-08-05 01:39:07,29.0331,21.5482,26.11,39,0,3.99
511,Kokopo,PG,2022-08-05 01:39:08,-4.352,152.2633,29.26,65,100,2.33
512,Port Hedland,AU,2022-08-05 01:39:08,-20.3167,118.5667,21.03,32,1,8.23
513,Asfi,MA,2022-08-05 01:39:08,32.2994,-9.2372,20.31,93,5,5.84
514,Knysna,ZA,2022-08-05 01:39:09,-34.0363,23.0471,12.12,90,12,0.92
515,Port Hardy,CA,2022-08-05 01:38:03,50.6996,-127.4199,18.1,63,20,5.14
516,Vaike-Maarja,EE,2022-08-05 01:39:09,59.1264,26.25,15.59,83,52,2.52
517,Gourcy,BF,2022-08-05 01:39:09,13.2167,-2.35,22.63,83,100,3.1
518,Vrangel,RU,2022-08-05 01:39:10,42.7297,133.0839,23.51,91,97,2.93
519,Ilhabela,BR,2022-08-05 01:39:05,-23.7781,-45.3581,23.82,53,0,2.42
520,Yen Bai,VN,2022-08-05 01:39:10,21.7,104.8667,27.8,91,100,0.66
521,Maarianhamina,AX,2022-08-05 01:39:11,60.0973,19.9348,18.92,88,0,3.09
522,Biltine,TD,2022-08-05 01:39:11,14.5333,20.9167,24.6,72,100,2.35
523,Monte Aprazivel,BR,2022-08-05 01:39:11,-20.7725,-49.7142,25.36,38,29,2.91
524,Baiyin,CN,2022-08-05 01:39:12,36.5583,104.2081,25.22,56,5,2.96
525,Puerto Escondido,MX,2022-08-05 01:39:12,15.85,-97.0667,26.46,69,100,2.57
526,Santa Ana,US,2022-08-05 01:36:46,33.7456,-117.8678,30.78,68,100,4.63
527,Hambantota,LK,2022-08-05 01:39:13,6.1241,81.1185,25.19,94,75,1.54
528,Rehoboth,NA,2022-08-05 01:39:13,-23.3167,17.0833,8.17,23,3,0.48
529,Tilichiki,RU,2022-08-05 01:39:13,60.4667,166.1,12.15,86,100,5.5
530,Lagoa,PT,2022-08-05 01:39:14,39.05,-27.9833,23.43,84,0,1.75
531,Chakia,IN,2022-08-05 01:39:14,26.4167,85.05,29.65,72,62,3.57
532,Mandal,IN,2022-08-05 01:39:14,25.45,74.5667,27.11,80,99,1.89
533,Niono,ML,2022-08-05 01:39:15,14.2526,-5.993,26.99,65,84,3.62
534,Jiaonan,CN,2022-08-05 01:39:15,35.8786,119.9753,31.54,74,13,2.33
535,Ostrovnoy,RU,2022-08-05 01:39:15,68.0531,39.5131,14.98,95,90,6.92
536,Villaviciosa,ES,2022-08-05 01:39:16,43.4813,-5.4357,20.09,86,100,2.32
537,Orlik,RU,2022-08-05 01:39:16,52.5178,99.825,14.09,42,1,3.31
538,Namatanai,PG,2022-08-05 01:39:16,-3.6667,152.4333,29.09,68,100,2.31
539,Suna,RU,2022-08-05 01:39:17,57.8338,50.0588,19.39,73,97,0.43
540,Sorkjosen,NO,2022-08-05 01:39:17,69.8,20.9333,12.0,94,100,1.03
541,Rochegda,RU,2022-08-05 01:39:17,62.8,43.25,15.39,82,54,1.78
542,Labytnangi,RU,2022-08-05 01:39:18,66.6572,66.4183,17.1,67,10,2.74
